trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
291,0.03855140539961331,-0.013332799623324978,0.20753682009175314,0.28655152528760386,1.380726201552659,-0.03843457122437721,2.8827082315958688,27.332426904008077,21.52830852947786,0.018161551752492597,0.014129601097889265,0.7,0.0
98,0.03359708908504368,0.021943441122767072,0.04661459184910642,0.06436198834074425,1.380726201552659,0.07819856369570832,3.563641785179018,29.15386009524915,20.237267904300687,0.02546954532203459,0.018801073452552303,0.9,0.0
231,0.031058907071559835,0.003421573226599618,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.005940455065611694,1.7361765106852198,33.008754059353016,18.30642552893635,0.027589026073325293,0.01472454933047831,0.7,0.3
65,0.031058907071559835,0.003421573226599618,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.005940455065611694,1.7361765106852198,33.30604606896209,21.363570670183265,0.02881162084948219,0.01677317945272733,0.8,0.3
73,0.031058907071559835,0.003421573226599618,0.11054933537984087,0.24412448098538597,2.2082853790716057,0.005940455065611694,1.7361765106852198,31.74641494972137,21.65169460376138,0.029850783895553346,0.016675777325863533,0.8,0.3
153,0.030381540328909967,0.018727892366633362,0.04661459184910642,0.06436198834074425,1.380726201552659,0.06287677666805269,3.357386695583396,30.2441471530447,23.092943024047134,0.02658908743377266,0.016777644586233594,0.9,0.0
137,0.02966684504087764,0.006958139217775806,0.09083482329240733,0.13056099751631578,1.4373452029077605,0.020203601793955528,2.9035926361378093,32.52751301174346,25.9073120155149,0.019418435508088406,0.016520190014006057,1.0,0.1
189,0.029376534101891626,0.01772288613961502,0.04661459184910642,0.06436198834074425,1.380726201552659,0.06201481568590683,3.4991375105259195,23.71901788410435,19.451244465700547,0.018438153318881826,0.016573446348367955,1.0,0.0
128,0.028682946290264025,0.01702929832798742,0.04661459184910642,0.06436198834074425,1.380726201552659,0.05669459968917767,3.329238738862239,29.560267324048727,18.230955539533305,0.026805619412199742,0.017993137332744706,0.8,0.0
164,0.028682946290264025,0.01702929832798742,0.04661459184910642,0.06436198834074425,1.380726201552659,0.05669459968917767,3.329238738862239,31.268123730251553,25.083310271196634,0.02590167297423003,0.018336930832963214,0.8,0.0
