trial,final_score,base_score,pen_trades,pen_month,monthly_hhi,monthly_top_share,start_equity,end_equity,return_pct,max_drawdown,max_drawdown_pct,total_trades,btc_trades,sol_trades,btc_ema_fast,btc_ema_slow,btc_adx_min,btc_atr_period,btc_stop_atr_mult,btc_tp_atr_mult,btc_trigger_delta,btc_pos_pct,sol_bb_period,sol_bb_std,sol_rsi_period,sol_rsi_long_max,sol_rsi_short_min,sol_adx_max,sol_atr_period,sol_stop_atr_mult,sol_trigger_delta
342,-0.3157556055138876,-0.338182517022794,1.0,0.9336840008574576,0.15410537098759325,0.2587877950669666,1000.0,982.2454189111661,-1.7754581088833876,53.369391465526746,5.249999688078846,93,83,10,22,200,29.0,20,1.1,2.0,0.0008,26,34,1.6,19,37,64,22.0,19,1.5,0.0078000000000000005
302,-0.3172215815001179,-0.34068056409102365,1.0,0.9311408249733967,0.15541329001368173,0.236743728650376,1000.0,987.6268337194781,-1.2373166280521875,36.9015199608923,3.6318967339786337,70,62,8,22,200,31.0,18,1.3,2.9000000000000004,0.003,22,22,1.8,10,36,65,13.0,17,1.7,0.0034000000000000002
4,-0.3175846798335594,-0.3445816605604885,1.0,0.9216528799500925,0.16029280459709527,0.2695189789445984,1000.0,985.8177719874279,-1.4182228012572073,41.93078522618498,4.115781434654297,105,100,5,14,130,28.0,13,2.2,2.7,0.001,16,40,1.7000000000000002,16,32,65,20.0,15,1.4,0.004200000000000001
159,-0.32363368462891773,-0.3398717216952724,1.0,0.9522230417248021,0.14457100711295892,0.21239135617718768,1000.0,966.5749105105003,-3.3425089489499626,100.32994714780352,9.834619168307396,156,152,4,26,210,19.0,19,2.0,3.5,0.002,22,40,2.1,12,32,58,14.0,11,1.7,0.0078000000000000005
59,-0.3300538085440548,-0.4015852717494766,0.9122889809472775,0.9008957594177356,0.17096789515659314,0.29061112943630657,1000.0,990.8995732078508,-0.9100426792149174,22.964867309413876,2.266125635659853,36,34,2,34,260,32.0,17,1.4,3.6,0.0021000000000000003,18,32,2.5,10,37,69,11.0,13,2.2,0.0032
61,-0.3311025114308535,-0.38599139671269184,1.0,0.8577976458820034,0.19313263926068397,0.28865773709949133,1000.0,981.325135351306,-1.8674864648693945,49.37873758752107,4.8381556707582165,93,71,22,28,210,29.0,17,1.1,2.5,0.0016,30,32,2.6,13,34,59,18.0,13,2.2,0.0028
245,-0.33129965033318937,-0.40809440461760066,1.0,0.8118211045888493,0.21677771764002038,0.3788861074810211,1000.0,988.5657363228731,-1.1434263677126855,28.496740974498607,2.801867300249112,155,136,19,36,120,21.0,18,1.5,1.8,0.0018,10,38,2.6,16,41,69,21.0,14,1.3,0.0032
194,-0.3323850784892931,-0.35637143253955816,1.0,0.9326928259110598,0.15461511810288353,0.2427084558660623,1000.0,988.1437675069824,-1.1856232493017593,33.8432329937026,3.326931232542474,148,114,34,12,170,32.0,15,1.0,2.4000000000000004,0.0026000000000000003,14,38,2.2,11,32,60,19.0,13,2.1,0.007200000000000001
149,-0.33315934260616237,-0.34587723647280594,1.0,0.9632300350368866,0.13891026769531545,0.19801631111219578,1000.0,970.8930570289349,-2.9106942971065086,84.95828336115312,8.415397112539834,196,196,0,10,150,24.0,12,1.4,2.9000000000000004,0.0032,22,24,1.6,16,28,67,18.0,13,1.7,0.0054
356,-0.33390228096841834,-0.35772781330728093,1.0,0.9333975960141602,0.15425266490700332,0.23692899658015285,1000.0,983.1711804573251,-1.68288195426749,47.17633155045655,4.704364300636385,223,221,2,16,250,20.0,14,1.7000000000000002,2.5,0.0035,12,22,2.5,18,34,62,13.0,10,2.3,0.0066
158,-0.3351445602758182,-0.33993076752264845,1.0,0.9859200528339602,0.12724111568539187,0.1892092137913917,1000.0,985.9820502932906,-1.4017949706709332,41.2731555257667,4.123766085920823,104,104,0,24,200,26.0,14,1.3,2.7,0.0032,18,36,1.9000000000000001,17,33,65,15.0,18,2.6,0.0078000000000000005
48,-0.33518147921236835,-0.36277406598848466,1.0,0.9239400239349188,0.1591165591191846,0.20514054610573976,1000.0,980.4926374751415,-1.9507362524858518,54.84697772072127,5.377275928394983,162,123,39,14,300,29.0,20,1.3,2.1,0.003,18,40,2.6,19,40,59,22.0,19,2.4000000000000004,0.0022
440,-0.33533324640715917,-0.3866738293152329,1.0,0.8672250899446864,0.18828423945701844,0.327198671846374,1000.0,958.2995050598946,-4.1700494940105415,111.63559192211687,10.784410988960259,244,244,0,12,320,23.0,10,1.2,1.9000000000000001,0.0029000000000000002,28,40,2.5,14,33,72,11.0,10,1.3,0.0046
263,-0.33730420267405903,-0.3441728858355002,1.0,0.9800429277141718,0.13026363717556877,0.20507486534215588,1000.0,973.0978631118278,-2.6902136888172223,78.62538274765598,7.8164602719548,243,241,2,10,300,24.0,19,1.0,2.3,0.0027,20,38,2.5,13,38,67,11.0,17,1.4,0.004
377,-0.34030177797211436,-0.3534269545246918,1.0,0.9628631139064396,0.13909896999097388,0.22852016503728423,1000.0,970.203412942238,-2.9796587057762003,84.50362782073455,8.430762474762036,221,182,39,20,130,21.0,14,1.7000000000000002,2.1,0.0022,20,22,2.1,15,36,66,22.0,14,1.7,0.002
88,-0.34449069348023575,-0.3620479417779512,1.0,0.9515057364737527,0.14493990695635575,0.21046320953650732,1000.0,968.4344450014689,-3.1565554998531087,88.77211111924726,8.718611917393709,209,188,21,24,230,19.0,20,1.5,3.5,0.0028,20,14,2.2,14,31,59,17.0,11,2.2,0.0032
20,-0.3446112447663272,-0.3541805092505503,1.0,0.9729819562785323,0.13389499391389767,0.22086623387968654,1000.0,964.404490198265,-3.559550980173498,101.30607483077335,10.05010407745346,200,200,0,12,220,18.0,10,1.9,3.3,0.0024000000000000002,26,18,1.6,18,29,71,12.0,11,2.1,0.0024000000000000002
395,-0.34464604236858715,-0.3729206185001086,1.0,0.9241807110445055,0.15899277717711147,0.22143491001823562,1000.0,975.1587859790684,-2.4841214020931646,67.13350887767922,6.661260544092016,180,170,10,22,150,21.0,20,1.6,2.8,0.0008,14,38,2.0,19,29,64,22.0,13,1.2,0.0022
